s0,x1(0),x2(0),x1*,x2*,y*,function_calls
0.1,-0.8854046456273106,0.30774071228549893,-0.774715711636256,6.255356949277768e-09,0.6198371946918364,342
0.1,0.49475623206822017,-0.06772325390729272,0.7747157152483161,1.408405110444313e-07,0.6198371946924677,318
0.1,-0.20798325569094156,0.4687948403674862,4.0664562459173166e-10,0.774715698419325,0.61983719469184,266
0.1,-0.46682527660347417,0.7806204940385515,-0.7747157192537826,0.7747157057852755,1.2396743893836732,338
0.1,-0.3343849497479112,0.5512155537971046,-1.8330881767813253e-09,0.7747157106538133,0.6198371946918355,450
0.1,0.9751917446882719,-0.17704425749245,0.7747157080424409,3.365883700932877e-11,0.6198371946918355,462
0.1,0.1717384125913135,0.02556318828749604,9.384392304329924e-10,-2.915750708013144e-09,2.220446049250313e-16,310
0.1,-0.07970706176467246,0.9353608550949504,-1.2451444198201318e-09,0.7747157115292018,0.6198371946918353,426
0.1,-0.2309828274517054,0.6623906912594582,2.937340589460212e-05,0.7747163155368599,0.6198372221768942,162
0.1,-0.7627393494482921,0.2950153004672391,-0.7747157085172673,1.7904434334059126e-08,0.6198371946918457,350
0.1,-0.35725404610545874,0.19635604334905032,1.063095622122833e-10,1.5887474462776475e-07,8.038014698286133e-13,282
0.1,-0.9483376647265398,-0.8959149970476075,-0.7747157053578357,-0.77471568755145,1.239674389383688,242
0.1,0.9440175186406585,0.40059675911694304,0.7747157132421675,0.774715579883661,1.2396743893842037,294
0.1,0.7219823185315897,0.8723421293214766,0.7747123281315896,0.7747089053696546,1.239674391187571,134
0.1,-0.3299814977504829,-0.041535833575310654,1.6538051141775368e-09,2.180015292867014e-07,1.5134560271690134e-12,282
0.1,-0.8629281556740132,-0.645253606465733,-0.7747157015728245,-0.7747156608667926,1.23967438938375,246
0.1,-0.7590642638382723,-0.4879966925705923,-0.7747157097006722,1.1816346336487697e-05,0.6198371991378795,190
0.1,-0.19610224282610944,0.8401846480344404,1.292811784681539e-09,0.774718496925,0.6198371949343602,262
0.1,0.3068833159652671,0.277429724397517,-4.7274689459895915e-09,2.1010942289907993e-07,1.4064305275951483e-12,290
0.1,0.5565169057971207,0.8311620596479308,0.7747157298445848,0.7747157126694167,1.2396743893836824,318
0.1,0.0732822275959586,0.16892732669691335,-3.966783579338584e-10,3.3271208655644126e-08,3.530509218307998e-14,314
0.1,0.3940806356856159,-0.10083757365059909,0.7747157067386208,3.5215164594692383e-09,0.619837194691836,250
0.1,0.39350819359272826,0.2113211175711156,0.7747157089048563,4.799996656928723e-07,0.6198371946991719,282
0.1,0.521919958128606,-0.5358496686491763,0.7747476687974061,-0.7747164443141279,1.239674421303746,170
0.1,-0.89408782510715,0.37756611384626604,-0.7747157149368906,0.7747168356088405,1.2396743894232123,282
0.1,-0.5710293502703436,-0.9279220763135894,-0.7735189502703438,-0.7747215386069318,1.2397191006504595,118
0.1,0.5543301331381774,0.13526935516739513,0.7747157120736539,-3.1185957541845784e-09,0.6198371946918355,366
0.1,0.7311429989807035,-0.5569385741543298,0.7745989989807034,-0.7747181350282898,1.2396748150306385,102
0.1,0.6903405250507881,0.983553796905354,0.7747157170888699,0.774715714450579,1.2396743893836724,346
0.1,-0.00444680773592987,0.08228533937555715,2.9781821310433832e-09,-3.43619017483297e-09,4.440892098500626e-16,258
0.1,0.32847027520684,0.7786278880384345,1.1067253900874565e-09,0.7747157142388637,0.6198371946918355,390
0.1,0.30009791820691256,-0.573399073187224,1.7494610183128682e-09,-0.7747157115144332,0.6198371946918353,258
0.1,-0.26270815510987333,-0.8609013804748551,4.869266765423402e-10,-0.7747156348024504,0.6198371946920143,258
0.1,-0.5923444164948073,-0.2041134691837987,-0.7747157090273282,3.713017108833697e-06,0.6198371951308319,398
0.01,-0.11648965814417012,0.5249460713185363,-2.91632755758256e-09,0.7747154425029072,0.619837194694079,318
0.01,-0.8011630826875162,-0.31518362258908983,-0.7747156982057242,2.759980336359651e-08,0.6198371946918644,206
0.01,0.01091473554054656,0.6778074295130134,3.1465266689422926e-11,0.77471571133257,0.6198371946918355,278
0.01,-0.5976564364997523,0.428152005142584,-0.7747157041502836,-1.601001356096704e-08,0.6198371946918446,378
0.01,-0.053870596272758586,-0.5673404059860969,3.762014156884705e-10,-0.7747156680922205,0.6198371946918915,298
0.01,-0.6737783454670561,-0.7869159585938599,-0.774715654652966,-0.7747156662840741,1.2396743893838291,242
0.01,-0.9976182956068447,-0.23396208026388798,-0.7747157086244446,-0.00019172814647339535,0.6198383652123054,254
0.01,0.0783698992401356,0.647851257152025,-3.740724142306007e-10,0.774714868812502,0.6198371947139643,374
0.01,0.40276496925116767,-0.6131307067641734,-1.1658866451440136e-09,-0.7747147489843721,0.6198371947207135,290
0.01,-0.3041136094028223,-0.06029569652371358,-8.428048488957262e-10,1.4884138478966467e-08,7.105427357601002e-15,290
0.01,0.456331304250164,0.24448844635208444,0.7747157096235016,-2.6474577749617165e-06,0.6198371949150205,290
0.01,0.15268103193203775,0.01042049760064212,-3.331962261936678e-09,-2.5534962925575652e-06,2.0762458419198992e-10,258
0.01,0.7498685986643576,-0.6020603980713419,0.7747157142961786,-0.7747157152660021,1.2396743893836715,290
0.01,0.02728988292943657,0.7478819402460541,3.4695362367120987e-10,8.849777547903906e-07,2.4938717757549966e-11,446
0.01,0.2361459195857729,0.2862807349987986,-9.736709401368331e-11,3.848562268782113e-07,4.716227408607665e-12,370
0.01,0.8232654345714554,0.06285896671753033,0.7747157123077739,9.44645100729466e-09,0.6198371946918382,346
0.01,-0.7647333486504007,-0.5246394675092592,-0.7747157091240008,-0.7747133416017966,1.2396743895589586,258
0.01,-0.014823167899724599,-0.9910656027653943,5.220814817723572e-10,-0.7747153018339311,0.619837194697052,270
0.01,0.12378239386234302,0.17600685766175572,-3.0537621959544957e-09,2.916934769313538e-09,4.440892098500626e-16,318
0.01,0.05404670297354808,-0.18803779444239632,-2.588051931629168e-09,-6.173613439788148e-09,1.3322676295501878e-15,218
0.01,0.122414785533695,-0.9448151103857132,-9.223526630501373e-05,-0.7748350781271535,0.619837910689665,146
0.01,-0.12808392977468475,0.5277860834791634,5.386864055051648e-09,0.7747155508160732,0.6198371946926327,326
0.01,-0.45147658902091936,0.12984717841792115,-0.7747157086109534,-1.6037250315819616e-07,0.6198371946926544,282
0.01,-0.8225925588603944,0.7517516745957833,-0.774715712798984,0.7747155769656119,1.2396743893842275,414
0.01,-0.2349293721424961,-0.25980040761548673,-3.939105025268626e-09,-4.751646013567918e-08,7.238654120556021e-14,430
0.01,0.9471491656245117,-0.225469268265289,0.7747157106624951,1.3564492227572672e-09,0.6198371946918353,334
0.01,-0.26507802533197466,-0.09585247964177834,6.1790006224582155e-09,-3.708935627930687e-09,1.7763568394002505e-15,342
0.01,0.7806971154784204,-0.22569965765820443,0.7747157074783692,-4.979064418674543e-07,0.6198371946997296,250
0.01,0.89420346829078,0.9356701937316958,0.7747156969944023,0.774715504297005,1.2396743893850042,410
0.01,-0.6365856509731185,-0.47433008767427287,-0.774715706576156,-0.774721345381511,1.2396743903754883,346
0.01,-0.2544757332234946,0.4469870268866363,1.3479481498602795e-08,0.7747157179041988,0.6198371946918426,322
0.01,-0.8998939058862443,-0.7772386957538935,-0.7747157175376236,-0.7747157163225692,1.239674389383673,178
0.01,-0.2655015072297795,-0.022309636329706173,4.146421306784496e-09,4.488290376714707e-08,6.483702463810914e-14,338
0.01,-0.4795193573137093,-0.7399666935609219,-0.7747157035299895,-0.7747157131102829,1.239674389383672,346
0.01,-0.21500833792285468,0.6067152477858853,-1.2795777359805864e-09,0.7747150381592524,0.6198371947059553,358
0.01,-0.6181336697380901,0.7852588921423889,-0.77471571715713,0.7747157099349673,1.2396743893836717,274
0.01,-0.6911827177755256,-0.8350807215789251,-0.7747157066303403,9.64728540173021e-07,0.6198371947214714,418
0.01,-0.4363828622090806,0.3205238499675549,-0.7747157116844777,2.789896526380837e-09,0.6198371946918355,422
0.01,-0.49368862188520213,0.07173705913458228,-0.7747157019022824,5.89717153739483e-07,0.6198371947029111,294
0.01,0.32200737763711595,0.807046009040582,3.086485527646414e-09,0.7747156676900784,0.6198371946918928,254
0.01,-0.8601631991157364,0.6533516413719436,-0.7747157090202228,0.7747119407417726,1.239674389827572,286
0.01,0.6484035677859601,-0.5358073944056807,0.7747157085855343,-0.7747156914328058,1.2396743893836817,318
0.01,-0.41009174756441036,-0.7444485884105638,-1.1416931771367382e-09,-0.774715708818694,0.6198371946918353,322
0.01,-0.9831478672253071,-0.043869416380823756,-0.7747157130212617,1.0697974484852145e-09,0.6198371946918355,306
0.01,0.6013432717634086,0.8241625293724082,0.7747157116964264,0.7747157125342413,1.2396743893836706,438
0.01,0.490229332034974,-0.9022796169131155,0.7747157093527627,-0.7747165397343131,1.2396743894051496,326
0.01,-0.46049562757127527,0.07804612873644401,-0.7747157112024038,-1.5932931622524296e-06,0.6198371947726702,302
0.01,0.682472502283584,0.9691876001823927,0.7747157171167273,0.7747157123559497,1.239674389383672,318
0.01,-0.28325045856502884,-0.28267216014851515,1.172886576068806e-09,2.3969434532569056e-07,1.829647544582258e-12,302
0.01,0.5613018658655875,-0.5805532116021399,0.7747157047755784,-0.7747157084745276,1.239674389383672,330
0.01,-0.9896051371872028,-0.4310386571613094,-0.7747157108573536,-9.456188411055556e-08,0.6198371946921202,298
0.01,-0.4148234977068088,-0.36684688078427463,7.418250649792704e-10,7.03631927556557e-10,0.0,338
0.01,-0.798582239860919,0.21330262271596956,-0.7747157095119219,-2.8971292081587703e-09,0.6198371946918355,274
0.01,-0.26157488968434883,-0.16174406166518418,8.205586530295682e-09,1.0964361318497925e-07,3.850253449400043e-13,342
0.01,0.5559621534223502,0.758493552843523,0.7747157081410871,0.7747157050718837,1.2396743893836715,246
0.01,0.030336584836875513,0.14382677571392666,-1.1237772901203723e-09,-4.088380076484578e-08,5.3290705182007514e-14,282
0.01,0.26405451574189764,0.9417983518091291,-2.0259601339695887e-09,0.7747157452563981,0.6198371946918733,342
0.01,0.6403002245988003,-0.971505547801315,0.7752522245988003,-0.7748567478013151,1.239684004522617,62
0.01,-0.10601396546060582,0.4655357990094675,1.0354539394185614e-05,0.7747209713620602,0.6198371989703992,90
0.01,-0.15291928503723629,-0.3570901864505456,-5.572362770833024e-10,4.270894887571814e-10,0.0,250
0.01,0.9349154122574992,-0.5384286282410695,0.7747157091816397,-0.7747157332891175,1.2396743893836866,394
0.01,-0.479273618085547,0.03951855216873512,-0.7747157176892554,-8.960973654771508e-10,0.6198371946918368,322
0.01,-0.15025931878581922,0.2692916610950429,9.150180790245731e-09,1.1330256611551429e-08,6.661338147750939e-15,306
0.01,-0.054163856147518175,0.24639533473046105,1.2106416993937134e-09,-8.051906531307762e-06,2.064452164773911e-09,282
0.01,-0.7369601686046596,0.7651215720267004,-0.7747157148203879,0.7747157101662621,1.239674389383671,390
0.01,0.8842147882782503,-0.6335389070929485,0.774715711121901,-0.7747161965369568,1.2396743893910498,362
0.01,-0.8854046456273106,0.30774071228549893,-0.7747157121018884,1.6058380535569898e-07,0.6198371946926564,314
0.01,0.49475623206822017,-0.06772325390729272,0.7747157094649869,-5.553554196629937e-10,0.6198371946918353,286
0.01,-0.20798325569094156,0.4687948403674862,1.6378771687266056e-11,0.7747157134044089,0.6198371946918355,354
0.01,-0.46682527660347417,0.7806204940385515,-0.7747157093792305,0.7747157031915056,1.2396743893836724,306
0.01,-0.3343849497479112,0.5512155537971046,-1.2421063938317494e-09,0.774715659092062,0.6198371946919177,266
0.01,0.9751917446882719,-0.17704425749245,0.7747157106365847,8.039373178913058e-09,0.6198371946918373,458
0.01,0.1717384125913135,0.02556318828749604,3.225646942614031e-10,8.199811180574465e-08,2.1405099914773018e-13,254
0.01,-0.07970706176467246,0.9353608550949504,9.017723399754931e-10,0.7747152747284178,0.619837194697767,246
0.01,-0.2309828274517054,0.6623906912594582,2.2099847271435675e-10,0.774715711957978,0.6198371946918355,362
0.01,-0.7627393494482921,0.2950153004672391,-0.774715707602532,-5.314257680228406e-05,0.6198372846193432,290
0.01,-0.35725404610545874,0.19635604334905032,3.146653259935939e-10,1.6287112197561645e-08,8.43769498715119e-15,426
0.01,-0.9483376647265398,-0.8959149970476075,-0.7747157101665398,-0.7747094457456081,1.2396743906096046,262
0.01,0.9440175186406585,0.40059675911694304,0.7747157036776153,-6.327304190600509e-09,0.6198371946918377,354
0.01,0.7219823185315897,0.8723421293214766,0.7747157106611791,0.7747165725248498,1.2396743894068822,222
0.01,-0.3299814977504829,-0.041535833575310654,-2.4622854084421757e-08,-2.1930671264355873e-09,1.9539925233402755e-14,298
0.01,-0.8629281556740132,-0.645253606465733,-0.7747157097732131,-0.7747157305551642,1.239674389383683,314
0.01,-0.7590642638382723,-0.4879966925705923,-0.7747157175350989,-0.7747065776256934,1.239674391989066,274
0.01,-0.19610224282610944,0.8401846480344404,2.7073330700637946e-08,0.7747161738848715,0.6198371946985659,234
0.01,0.3068833159652671,0.277429724397517,-2.5808962504237217e-09,-2.6889584347024354e-08,2.3314683517128287e-14,426
0.01,0.5565169057971207,0.8311620596479308,0.7747157120962268,0.7747157098431717,1.2396743893836706,338
0.01,0.0732822275959586,0.16892732669691335,-4.4279487225494135e-11,2.715647466398691e-08,2.353672812205332e-14,198
0.01,0.3940806356856159,-0.10083757365059909,5.698160403237491e-10,8.486847848416636e-09,2.220446049250313e-15,350
0.01,0.39350819359272826,0.2113211175711156,-1.372785067119368e-08,-3.1580891871954706e-08,3.774758283725532e-14,310
0.01,0.521919958128606,-0.5358496686491763,0.7747157093548133,-0.7747157077971865,1.2396743893836706,410
0.01,-0.89408782510715,0.37756611384626604,-0.7747157100576958,-4.5271763572765e-08,0.6198371946919004,354
0.01,-0.5710293502703436,-0.9279220763135894,-0.7747157114962027,-0.7747157131341491,1.2396743893836706,334
0.01,0.5543301331381774,0.13526935516739513,0.7747157275168273,-1.0630320371533283e-05,0.6198371982901665,270
0.01,0.7311429989807035,-0.5569385741543298,0.7747157128296301,-0.7747157075428716,1.2396743893836706,298
0.01,0.6903405250507881,0.983553796905354,0.7747157122336338,0.7747157106494599,1.2396743893836706,406
0.01,-0.00444680773592987,0.08228533937555715,6.6973199843947495e-09,2.1443155079813385e-06,1.4641621248756564e-10,314
0.01,0.32847027520684,0.7786278880384345,2.4179618578845536e-07,0.7747157148961082,0.6198371946936976,234
0.01,0.30009791820691256,-0.573399073187224,-2.9702778635743882e-09,-0.774723499124031,0.6198371965867255,322
0.01,-0.26270815510987333,-0.8609013804748551,-2.8066372973999977e-10,-0.7747157294377738,0.6198371946918466,394
0.01,-0.5923444164948073,-0.2041134691837987,-0.7747157088807427,-3.001184218045379e-09,0.6198371946918355,366
0.001,-0.11648965814417012,0.5249460713185363,0.00031034185582989887,0.7798695682585363,0.6206720407317743,58
0.001,-0.8011630826875162,-0.31518362258908983,-0.774715704211227,-1.6906258102640073e-08,0.6198371946918455,318
0.001,0.01091473554054656,0.6778074295130134,-0.0016852644594534396,0.8047947295130135,0.648493959871886,46
0.001,-0.5976564364997523,0.428152005142584,-0.7747157113141588,0.7747155247499312,1.2396743893847484,382
0.001,-0.053870596272758586,-0.5673404059860969,-5.991728333108891e-10,-1.8927599670869272e-08,1.1546319456101628e-14,370
0.001,-0.6737783454670561,-0.7869159585938599,-0.774715712080704,-0.7747157145559348,1.239674389383671,318
0.001,-0.9976182956068447,-0.23396208026388798,-0.7427182956068447,0.021012419736112047,0.6651635709980557,50
0.001,0.0783698992401356,0.647851257152025,0.0007498992401355883,0.7747613410081594,0.6198551662834588,82
0.001,0.40276496925116767,-0.6131307067641734,9.297678522206856e-09,3.594159694899952e-05,4.113411034012415e-08,338
0.001,-0.3041136094028223,-0.06029569652371358,-2.321344180024831e-09,-1.0071750721116635e-09,0.0,386
0.001,0.456331304250164,0.24448844635208444,0.7747157114713121,1.1258615936273683e-08,0.6198371946918393,358
0.001,0.15268103193203775,0.01042049760064212,-4.489392729482336e-10,-1.0926365908109153e-08,3.774758283725532e-15,410
0.001,0.7498685986643576,-0.6020603980713419,0.7747157057136854,-0.774715712130136,1.239674389383671,374
0.001,0.02728988292943657,0.7478819402460541,9.920408564708177e-10,0.7747157059963281,0.619837194691836,410
0.001,0.2361459195857729,0.2862807349987986,-5.328308846471293e-10,9.772132096341447e-07,3.040767637685349e-11,290
0.001,0.8232654345714554,0.06285896671753033,0.7747157087885603,-1.3518986193494476e-07,0.6198371946924173,322
0.001,-0.7647333486504007,-0.5246394675092592,-0.7747148729768005,-0.7784165649135015,1.2401029911180952,134
0.001,-0.014823167899724599,-0.9910656027653943,2.8832100275402562e-05,-0.7360911027653944,0.6651789782246973,50
0.001,0.12378239386234302,0.17600685766175572,2.328518166494999e-10,4.10114950733214e-06,5.355729193468051e-10,246
0.001,0.05404670297354808,-0.18803779444239632,2.766779938877025e-09,3.472279503401624e-09,4.440892098500626e-16,394
0.001,0.122414785533695,-0.9448151103857132,1.3027650369572325e-09,-0.7747157128957189,0.6198371946918355,374
0.001,-0.12808392977468475,0.5277860834791634,-8.392977468473038e-05,0.7827605834791634,0.6218666777713864,50
0.001,-0.45147658902091936,0.12984717841792115,-0.7746990524577193,2.8094300673721244e-05,0.6198372284925218,162
0.001,-0.8225925588603944,0.7517516745957833,-0.7746399723643943,0.7747157088634684,1.2396745685568558,162
0.001,-0.2349293721424961,-0.25980040761548673,-2.4408071296359092e-09,3.675289431237865e-09,6.661338147750939e-16,350
0.001,0.9471491656245117,-0.225469268265289,0.7747157152317654,-1.9927511724116916e-06,0.6198371948182841,346
0.001,-0.26507802533197466,-0.09585247964177834,-0.0030780253319746317,0.018267580358221673,0.010910016185568416,58
0.001,0.7806971154784204,-0.22569965765820443,0.7744971154784204,0.029274842341795598,0.6470120019114629,50
0.001,0.89420346829078,0.9356701937316958,0.7747157136546068,0.7747146069821298,1.239674389421709,342
0.001,-0.6365856509731185,-0.47433008767427287,-0.7747171534934384,-0.7746485982736596,1.2396745301341017,166
0.001,-0.2544757332234946,0.4469870268866363,-4.81123216127354e-09,0.7747156838507978,0.6198371946918582,258
0.001,-0.8998939058862443,-0.7772386957538935,-0.7729939058862443,-0.7746629533538935,1.2397669973444017,46
0.001,-0.2655015072297795,-0.022309636329706173,-2.0673346650562757e-09,-1.0087903363419942e-08,3.3306690738754696e-15,330
0.001,-0.4795193573137093,-0.7399666935609219,-0.7747157093887113,9.722925818674554e-07,0.6198371947219377,390
0.001,-0.21500833792285468,0.6067152477858853,1.0232130175288906e-09,0.7747157107777838,0.6198371946918353,342
0.001,-0.6181336697380901,0.7852588921423889,-0.7747157111009663,0.7747157133348126,1.239674389383671,314
0.001,-0.6911827177755256,-0.8350807215789251,-0.7747157158841302,-0.7747157460561838,1.239674389383711,414
0.001,-0.4363828622090806,0.3205238499675549,-0.7747083034153527,0.0004869312285979894,0.6198447463210726,202
0.001,-0.49368862188520213,0.07173705913458228,-0.7747157063634752,2.3052569408854254e-08,0.6198371946918528,354
0.001,0.32200737763711595,0.807046009040582,7.378851470788874e-08,0.7747164018112384,0.619837194706937,234
0.001,-0.8601631991157364,0.6533516413719436,-0.774715705636674,0.7747157101315431,1.2396743893836712,478
0.001,0.6484035677859601,-0.5358073944056807,0.7747157213859602,-0.7746365276499306,1.2396745852254285,190
0.001,-0.41009174756441036,-0.7444485884105638,1.6805007202675504e-09,-0.7747157060531956,0.619837194691836,414
0.001,-0.9831478672253071,-0.043869416380823756,-0.7747157181932484,1.6862998549129139e-07,0.6198371946927426,318
0.001,0.6013432717634086,0.8241625293724082,0.7747157178606044,0.774715717750676,1.2396743893836741,306
0.001,0.490229332034974,-0.9022796169131155,0.7747157146145148,-0.7747157085654591,1.2396743893836712,334
0.001,-0.46049562757127527,0.07804612873644401,-0.774715659620018,2.556453230317122e-05,0.6198372155024416,194
0.001,0.682472502283584,0.9691876001823927,0.7747157048563306,0.7747157089055684,1.2396743893836715,362
0.001,-0.28325045856502884,-0.28267216014851515,8.382921377911015e-09,-3.752506726579226e-10,2.220446049250313e-15,254
0.001,0.5613018658655875,-0.5805532116021399,0.7747157098381942,-0.7747145774851035,1.239674389423769,306
0.001,-0.9896051371872028,-0.4310386571613094,-0.7747157120976259,-0.7747167247742692,1.2396743894158053,342
0.001,-0.4148234977068088,-0.36684688078427463,-0.7747157152044092,-2.778888369745062e-08,0.6198371946918606,238
