s,x1(0),x2(0),x1*,x2*,y*,function_calls
0.1,-0.45147658902091936,0.12984717841792115,-1.1745270919419267e-05,-3.5634082078857536e-05,4.482595450383542e-08,266
0.1,-0.8225925588603944,0.7517516745957833,-0.7747409963603944,0.7747008933457833,1.2396744162135103,265
0.1,-0.2349293721424961,-0.25980040761548673,3.1565357503917366e-05,-3.47826154867137e-05,7.025102144453399e-08,269
0.1,0.9471491656245117,-0.225469268265289,0.7746882281245118,1.9012984710999075e-05,0.619837229794604,273
0.1,-0.26507802533197466,-0.09585247964177834,-3.896283197465017e-05,4.59578582216622e-05,1.1559555224138762e-07,309
0.1,0.7806971154784204,-0.22569965765820443,0.7747400842284203,-1.6063908204420847e-05,0.6198372214658641,281
0.1,0.89420346829078,0.9356701937316958,0.77467221829078,0.774732693731696,1.2396744574778036,262
0.1,-0.6365856509731185,-0.47433008767427287,-0.7746715884731185,-0.7747207126742728,1.239674450973399,243
0.1,-0.2544757332234946,0.4469870268866363,1.6454276505420667e-05,0.7747214018866363,0.6198372043247884,290
0.1,-0.8998939058862443,-0.7772386957538935,-0.7746985933862442,-0.7746996332538933,1.2396744066095504,233
0.1,-0.2655015072297795,-0.022309636329706173,2.5836520220516053e-05,-4.4011329706171594e-05,8.293455633356928e-08,296
0.1,-0.4795193573137093,-0.7399666935609219,-0.7747342010637093,-0.7747323185609218,1.2396744086794504,321
0.1,-0.21500833792285468,0.6067152477858853,3.0724577145336553e-05,0.7746839977858853,0.6198372561649479,275
0.1,-0.6181336697380901,0.7852588921423889,-0.77467663848809,0.7747120171423889,1.2396744374949442,298
0.1,-0.6911827177755256,-0.8350807215789251,-0.7746788115255255,-0.7747291590789253,1.239674437561844,320
0.1,-0.4363828622090806,0.3205238499675549,4.291904091931678e-05,1.6037467554879086e-05,6.684521935973464e-08,357
0.1,-0.49368862188520213,0.07173705913458228,-0.7747433093852021,-4.028461541772231e-05,0.6198372701605013,275
0.1,0.32200737763711595,0.807046009040582,3.4721387115936754e-05,0.774721790290582,0.6198372342349856,336
0.1,-0.8601631991157364,0.6533516413719436,-0.7747139803657365,0.7747383601219436,1.239674405501787,297
0.1,0.6484035677859601,-0.5358073944056807,0.7746730990359602,-0.7746745819056807,1.2396744989365927,275
0.1,-0.41009174756441036,-0.7444485884105638,-3.3153814410418755e-05,-0.7747220259105638,0.6198372309381923,346
0.1,-0.9831478672253071,-0.043869416380823756,-0.7747494297253072,-2.1760130823753396e-05,0.6198372452853085,298
0.1,0.6013432717634086,0.8241625293724082,0.7746831155134085,0.7747484668724083,1.2396744560862385,298
0.1,0.490229332034974,-0.9022796169131155,0.7747019882849738,-0.7747405544131155,1.2396744145453735,292
0.1,-0.46049562757127527,0.07804612873644401,-4.6408821275325504e-05,1.8784986444004946e-05,7.981817673474723e-08,304
0.1,0.682472502283584,0.9691876001823927,0.774757658533584,0.7747540064323928,1.239674490161035,239
0.1,-0.28325045856502884,-0.28267216014851515,-4.7333565028824065e-05,4.2683601484865425e-05,1.2935563242777448e-07,307
0.1,0.5613018658655875,-0.5805532116021399,0.7746807721155876,-0.7746938366021399,1.2396744424583548,298
0.1,-0.9896051371872028,-0.4310386571613094,-0.7747613871872027,1.6030338690538662e-05,0.6198372680462965,306
0.1,-0.4148234977068088,-0.36684688078427463,2.0252293191120587e-05,4.765046572530556e-05,8.536093476507745e-08,317
0.1,-0.798582239860919,0.21330262271596956,-0.774754114860919,2.1372715969546858e-05,0.6198372553085472,239
0.1,-0.26157488968434883,-0.16174406166518418,4.620406565118205e-05,-2.5311665184171066e-05,8.837877119027837e-08,254
0.1,0.5559621534223502,0.758493552843523,0.7747121534223502,0.774704490343523,1.23967439371128,258
0.1,0.030336584836875513,0.14382677571392666,-3.450891312448858e-05,-2.0880536073350156e-05,5.18033713703403e-08,267
0.1,0.26405451574189764,0.9417983518091291,-7.984258102370582e-06,0.7747085080591292,0.6198371983421287,292
0.1,0.6403002245988003,-0.971505547801315,0.7746752245988002,-0.774728204051315,1.239674445458085,260
0.1,-0.10601396546060582,0.4655357990094675,4.072203939418684e-05,0.7747154865094674,0.6198372474973488,237
0.1,-0.15291928503723629,-0.3570901864505456,1.0402462763722971e-05,3.871979945435961e-05,5.118474222243208e-08,325
0.1,0.9349154122574992,-0.5384286282410695,0.7747591622574993,-0.7747567532410694,1.2396745009799615,275
0.1,-0.479273618085547,0.03951855216873512,-0.774683774335547,-3.222908126488064e-05,0.6198372596251249,315
0.1,-0.15025931878581922,0.2692916610950429,3.3649964180790265e-05,-4.427640495713699e-05,9.847998216905296e-08,275
0.1,-0.054163856147518175,0.24639533473046105,3.536260248182844e-05,8.615980461032714e-06,4.218333082839365e-08,288
0.1,-0.7369601686046596,0.7651215720267004,-0.7747531373546597,0.7746918845267002,1.2396744508714195,229
0.1,0.8842147882782503,-0.6335389070929485,0.7747421320282504,-0.7747498445929485,1.2396744475852604,284
0.1,-0.8854046456273106,0.30774071228549893,-0.7747601143773106,2.5868535498912564e-05,0.6198372775905354,275
0.1,0.49475623206822017,-0.06772325390729272,0.77473670081822,-4.747265729272045e-05,0.6198372802165086,305
0.1,-0.20798325569094156,0.4687948403674862,2.4556809058451812e-05,0.7747518716174862,0.6198372547403088,277
0.1,-0.46682527660347417,0.7806204940385515,-0.7747354328534741,0.7747611190385515,1.2396744659427243,262
0.1,-0.3343849497479112,0.5512155537971046,-9.949747911201269e-06,0.7747507100471046,0.6198372361084177,258
0.1,0.9751917446882719,-0.17704425749245,0.7747034634382719,6.523757550001955e-06,0.6198372007321633,256
0.1,0.1717384125913135,0.02556318828749604,-3.893115868650442e-05,-2.274921250395998e-05,6.474098168673947e-08,296
0.1,-0.07970706176467246,0.9353608550949504,-1.9561764672455535e-05,0.7747163238449505,0.6198372068885265,317
0.1,-0.2309828274517054,0.6623906912594582,-2.579620170538416e-05,0.774695378759458,0.6198372287935912,279
0.1,-0.7627393494482921,0.2950153004672391,-0.7747510681982921,-4.230782760899777e-06,0.6198372343131866,279
0.1,-0.35725404610545874,0.19635604334905032,-2.7483605458808057e-05,-3.067540094968659e-05,5.4015372619176105e-08,319
0.1,-0.9483376647265398,-0.8959149970476075,-0.7747048522265398,-0.7747235907976073,1.2396743950062419,296
0.1,0.9440175186406585,0.40059675911694304,0.7746815811406585,0.7747178528669428,1.239674425910939,300
0.1,0.7219823185315897,0.8723421293214766,0.7747166935315897,0.7746858793214767,1.2396744172106535,210
0.1,-0.3299814977504829,-0.041535833575310654,-1.0290004828922294e-06,-3.192732531065215e-05,3.2492513124537936e-08,330
0.1,-0.8629281556740132,-0.645253606465733,-0.7747445619240132,-0.7747457939657331,1.2396744436551796,328
0.1,-0.7590642638382723,-0.4879966925705923,-0.7746892638382723,-0.7747154425705922,1.2396744112331441,241
0.1,-0.19610224282610944,0.8401846480344404,-8.492826109429913e-06,0.7747549605344404,0.619837245111212,279
0.1,0.3068833159652671,0.277429724397517,4.737846526706131e-05,-1.1681852483007429e-05,7.58229041775138e-08,279
0.1,0.5565169057971207,0.8311620596479308,0.7746809682971206,0.7747167471479309,1.2396744271195141,273
0.1,0.0732822275959586,0.16892732669691335,4.00400959585893e-05,-1.7985803086660254e-05,6.135091989989405e-08,256
0.1,0.3940806356856159,-0.10083757365059909,0.7747446981856159,4.133259940091732e-05,0.6198372753389445,268
0.1,0.39350819359272826,0.2113211175711156,0.7747581935927281,-7.0074288844097126e-06,0.6198372526324754,251
0.1,0.521919958128606,-0.5358496686491763,0.774751989378606,-0.7747168561491764,1.2396744305374057,275
0.1,-0.89408782510715,0.37756611384626604,-0.7747518876071501,0.7747340825962659,1.2396744408095017,287
0.1,-0.5710293502703436,-0.9279220763135894,-0.7747402877703435,-0.7746994200635895,1.2396744165413836,277
0.1,0.5543301331381774,0.13526935516739513,0.7747402893881774,1.5448917395125813e-05,0.6198372211624692,311
0.1,0.7311429989807035,-0.5569385741543298,0.7746976864807035,-0.7747120116543297,1.239674399958546,277
0.1,0.6903405250507881,0.983553796905354,0.7747155250507881,0.7746670781553541,1.2396744632602066,294
0.1,-0.00444680773592987,0.08228533937555715,4.5379764070130584e-05,-3.887937444285074e-05,1.1370734664950533e-07,303
0.1,0.32847027520684,0.7786278880384345,-4.5349793159994906e-05,0.7747216380384345,0.6198372612767837,279
0.1,0.30009791820691256,-0.573399073187224,2.6195691254504174e-07,-0.7746686044372241,0.6198372640052723,220
0.1,-0.26270815510987333,-0.8609013804748551,-1.284260987331683e-05,-0.7746709117248552,0.6198372626314892,271
0.1,-0.5923444164948073,-0.2041134691837987,-0.7746686352448072,-1.190668379867898e-05,0.6198372684267435,311
0.01,-0.11648965814417012,0.5249460713185363,-5.283144170167568e-06,0.7747116963185364,0.6198371960839417,294
0.01,-0.8011630826875162,-0.31518362258908983,-0.7746787076875161,-2.73725890895762e-05,0.619837261318398,296
0.01,0.01091473554054656,0.6778074295130134,-2.276445945343953e-05,0.7746824295130135,0.6198372457908503,222
0.01,-0.5976564364997523,0.428152005142584,-0.7746876864997525,0.7747145051425842,1.239674413960016,298
0.01,-0.053870596272758586,-0.5673404059860969,3.5653727241433895e-05,-0.7746841559860971,0.6198372662708223,223
0.01,-0.6737783454670561,-0.7869159585938599,-0.7747158454670562,-0.77472845859386,1.2396743944606186,209
0.01,-0.9976182956068447,-0.23396208026388798,-0.7747276706068446,2.229473611216859e-05,0.6198372149875335,287
0.01,0.0783698992401356,0.647851257152025,1.0524240135610964e-05,0.774726257152025,0.6198372016932003,262
0.01,0.40276496925116767,-0.6131307067641734,3.059425116737757e-05,-0.7746932067641734,0.6198372403151706,320
0.01,-0.3041136094028223,-0.06029569652371358,2.7015597177932008e-05,1.6803476286432896e-05,3.223097033711042e-08,269
0.01,0.456331304250164,0.24448844635208444,0.7746906792501643,3.5321352084259326e-05,0.619837253989806,315
0.01,0.15268103193203775,0.01042049760064212,2.478193203773378e-05,2.9872600642119945e-05,4.7971269845348274e-08,255
0.01,0.7498685986643576,-0.6020603980713419,0.7747123486643577,-0.7747166480713421,1.2396743897641593,235
0.01,0.02728988292943657,0.7478819402460541,2.4257929436566754e-05,0.7746788152460541,0.6198372559494847,240
0.01,0.2361459195857729,0.2862807349987986,-2.5955414227269772e-05,3.073499879836816e-05,5.1531493738821155e-08,281
0.01,0.8232654345714554,0.06285896671753033,0.7747498095714555,-3.1658282469680934e-05,0.6198372629265183,252
0.01,-0.7647333486504007,-0.5246394675092592,-0.7747333486504007,-0.7747175925092594,1.23967439921217,201
0.01,-0.014823167899724599,-0.9910656027653943,2.0582100275401725e-05,-0.7747374777653943,0.6198372229814444,274
0.01,0.12378239386234302,0.17600685766175572,3.239386234307729e-05,-8.767338244338577e-06,3.586194763371964e-08,242
0.01,0.05404670297354808,-0.18803779444239632,-1.57970264519427e-05,9.08055760379975e-06,1.0571796327241145e-08,276
0.01,0.122414785533695,-0.9448151103857132,-7.089466304961345e-06,-0.7747369853857131,0.6198372104306438,215
0.01,-0.12808392977468475,0.5277860834791634,-3.705477468483012e-05,0.7747392084791637,0.6198372556609297,246
0.01,-0.45147658902091936,0.12984717841792115,-0.7746797140209196,3.4284179212475845e-06,0.6198372355397879,302
0.01,-0.8225925588603944,0.7517516745957833,-0.7747019338603943,0.7747204245957833,1.2396743960063183,231
0.01,-0.2349293721424961,-0.25980040761548673,-7.497142495913845e-06,-3.4782615486544035e-05,4.031381584113092e-08,248
0.01,0.9471491656245117,-0.225469268265289,0.7747272906245116,-5.182652888630318e-07,0.6198371988891895,265
0.01,-0.26507802533197466,-0.09585247964177834,9.966802551931466e-08,6.8953582215808105e-06,1.5142993525785187e-09,298
0.01,0.7806971154784204,-0.22569965765820443,0.7746814904784204,3.467341795718775e-06,0.6198372316521197,263
0.01,0.89420346829078,0.9356701937316958,0.77475034329078,0.7747326937316957,1.2396744358597773,255
0.01,-0.6365856509731185,-0.47433008767427287,-0.7747106509731186,-0.7747207126742731,1.2396743909648733,289
0.01,-0.2544757332234946,0.4469870268866363,-2.2608223494409487e-05,0.7747214018866367,0.6198372119793643,288
0.01,-0.8998939058862443,-0.7772386957538935,-0.7747376558862441,-0.7747386957538934,1.2396744209303339,215
0.01,-0.2655015072297795,-0.022309636329706173,-3.2757229779314484e-05,3.4113670293827635e-05,7.12246530643057e-08,248
0.01,-0.4795193573137093,-0.7399666935609219,-0.7747537323137097,-0.774732318560922,1.2396744431576043,260
0.01,-0.21500833792285468,0.6067152477858853,-8.337922854566825e-06,0.7746839977858855,0.6198372283193483,240
0.01,-0.6181336697380901,0.7852588921423889,-0.7746961697380902,0.7747120171423888,1.23967440173698,295
0.01,-0.6911827177755256,-0.8350807215789251,-0.7746983427755256,-0.7746900965789251,1.2396744192987266,287
0.01,-0.4363828622090806,0.3205238499675549,-0.7747422372090811,-2.3025032445356125e-05,0.6198372335534947,308
0.01,-0.49368862188520213,0.07173705913458228,-0.7747042468852022,1.8309134582264567e-05,0.6198372094711091,288
0.01,0.32200737763711595,0.807046009040582,-2.3872362884298407e-05,0.7747022590405821,0.6198372184904803,270
0.01,-0.8601631991157364,0.6533516413719436,-0.7746944491157364,0.7746797663719436,1.239674443859843,285
0.01,0.6484035677859601,-0.5358073944056807,0.7747316927859602,-0.774713644405681,1.2396743974958921,288
0.01,-0.41009174756441036,-0.7444485884105638,-1.3622564409983688e-05,-0.7746829634105639,0.6198372340974307,251
0.01,-0.9831478672253071,-0.043869416380823756,-0.7747103672253068,3.683361917625549e-05,0.6198372387848807,255
0.01,0.6013432717634086,0.8241625293724082,0.7747026467634088,0.7747094043724081,1.2396743959566505,282
0.01,0.490229332034974,-0.9022796169131155,0.7746824570349742,-0.7747014919131153,1.2396744302389962,269
0.01,-0.46049562757127527,0.07804612873644401,-0.7747143775712756,-7.462635559680612e-07,0.619837194765066,304
0.01,0.682472502283584,0.9691876001823927,0.774738127283584,0.7747344751823926,1.2396744160793607,290
0.01,-0.28325045856502884,-0.28267216014851515,3.079143497137254e-05,-1.5910148514937953e-05,3.8250669742723176e-08,249
0.01,0.5613018658655875,-0.5805532116021399,0.7747393658655878,-0.77469383660214,1.2396744218084361,268
0.01,-0.9896051371872028,-0.4310386571613094,-0.7746832621872025,-0.7747105321613097,1.2396744231092878,283
0.01,-0.4148234977068088,-0.36684688078427463,2.0252293191503446e-05,2.811921572565192e-05,3.823794481050413e-08,294
0.01,-0.798582239860919,0.21330262271596956,-0.774754114860919,2.1372715969450174e-05,0.6198372553085472,282
0.01,-0.26157488968434883,-0.16174406166518418,-1.2389684348648353e-05,-2.5311665184098614e-05,2.5288836358328126e-08,275
0.01,0.5559621534223502,0.758493552843523,0.7747121534223504,0.774743552843523,1.2396744139935585,200
0.01,0.030336584836875513,0.14382677571392666,2.408483687550033e-05,-1.3492860733555731e-06,1.852915687550194e-08,236
0.01,0.26405451574189764,0.9417983518091291,-7.984258102540097e-06,0.7746889768091288,0.619837219045767,325
0.01,0.6403002245988003,-0.971505547801315,0.7747533495988005,-0.7747086728013148,1.2396744351842552,278
0.01,-0.10601396546060582,0.4655357990094675,1.6595393940981588e-06,0.7747545490094677,0.6198372418983458,311
0.01,-0.15291928503723629,-0.3570901864505456,-2.8660037236242437e-05,1.918854945470631e-05,3.7879795744544253e-08,304
0.01,0.9349154122574992,-0.5384286282410695,0.7746810372574989,-0.7746786282410697,1.2396744698885545,292
0.01,-0.479273618085547,0.03951855216873512,-0.7747423680855472,-1.2697831264891411e-05,0.619837222023671,264
0.01,-0.15025931878581922,0.2692916610950429,-2.4943785819213216e-05,-5.213904957306322e-06,2.067780413561593e-08,308
0.01,-0.054163856147518175,0.24639533473046105,-2.3231147518150888e-05,-1.0915269539137415e-05,2.0978781822833525e-08,305
0.01,-0.7369601686046596,0.7651215720267004,-0.7746945436046597,0.7747309470267005,1.2396744106302187,214
0.01,0.8842147882782503,-0.6335389070929485,0.7746835382782502,-0.7747107820929485,1.2396744224731062,248
0.01,-0.8854046456273106,0.30774071228549893,-0.7747015206273105,6.337285498709869e-06,0.6198372022601426,306
0.01,0.49475623206822017,-0.06772325390729272,0.7746781070682204,1.1121092707292815e-05,0.619837242798021,242
0.01,-0.20798325569094156,0.4687948403674862,-1.450569094142877e-05,0.7747323403674865,0.619837210030552,309
0.01,-0.46682527660347417,0.7806204940385515,-0.7747159016034745,0.7746829940385515,1.2396744228186278,304
0.01,-0.3343849497479112,0.5512155537971046,-9.94974791099603e-06,0.7747311787971048,0.619837205318096,288
0.01,0.9751917446882719,-0.17704425749245,0.7747229946882717,-1.3007492449941738e-05,0.6198372017368152,257
0.01,0.1717384125913135,0.02556318828749604,1.9662591313440828e-05,1.6313287496039173e-05,2.0784909349202962e-08,290
0.01,-0.07970706176467246,0.9353608550949504,-1.9561764672472177e-05,0.7747358550949502,0.6198372195527753,215
0.01,-0.2309828274517054,0.6623906912594582,3.279754829475528e-05,0.7747344412594581,0.6198372399032821,267
0.01,-0.7627393494482921,0.2950153004672391,-0.774692474448292,1.5300467238904027e-05,0.6198372190110604,289
0.01,-0.35725404610545874,0.19635604334905032,1.1578894541538638e-05,2.791834905013981e-05,2.908829577208394e-08,329
0.01,-0.9483376647265398,-0.8959149970476075,-0.7747439147265396,-0.7747431220476074,1.2396744377030124,251
0.01,0.9440175186406585,0.40059675911694304,0.7747206436406584,-2.824088305725754e-05,0.6198372208479186,284
0.01,0.7219823185315897,0.8723421293214766,0.7747166935315899,0.7746858793214765,1.2396744172106535,243
0.01,-0.3299814977504829,-0.041535833575310654,1.8502249517344388e-05,2.666642468936029e-05,3.3543904986998996e-08,237
0.01,-0.8629281556740132,-0.645253606465733,-0.7747250306740131,-0.7747067314657331,1.2396743946154116,257
0.01,-0.7590642638382723,-0.4879966925705923,-0.7746892638382723,-0.7747154425705925,1.239674411233144,273
0.01,-0.19610224282610944,0.8401846480344404,-8.492826109318755e-06,0.7747158980344403,0.6198371969896737,242
0.01,0.3068833159652671,0.277429724397517,8.315965266860316e-06,7.849397516795765e-06,4.163991818018076e-09,266
0.01,0.5565169057971207,0.8311620596479308,0.7747200307971209,0.7746776846479306,1.239674435132533,291
0.01,0.0732822275959586,0.16892732669691335,9.775959586109256e-07,2.1076696913291832e-05,1.4175741025468369e-08,276
0.01,0.3940806356856159,-0.10083757365059909,1.8135685615582443e-05,2.1801349400799326e-05,2.56078109828195e-08,320
0.01,0.39350819359272826,0.2113211175711156,-7.431407272032943e-06,-7.007428884577588e-06,3.322125463611769e-09,318
0.01,0.521919958128606,-0.5358496686491763,0.7747324581286064,-0.7746777936491764,1.2396744430522935,294
0.01,-0.89408782510715,0.37756611384626604,-0.7747128251071499,-1.2011153734247193e-05,0.6198371995457426,280
0.01,-0.5710293502703436,-0.9279220763135894,-0.7747012252703438,-0.7747189513135893,1.2396743962657675,290
0.01,0.5543301331381774,0.13526935516739513,0.7747207581381775,3.49801673951253e-05,0.6198372344505838,240
0.01,0.7311429989807035,-0.5569385741543298,0.7747367489807034,-0.7747510741543301,1.239674442274135,263
0.01,0.6903405250507881,0.983553796905354,0.7747155250507882,0.7747256719053539,1.2396743924843343,265
0.01,-0.00444680773592987,0.08228533937555715,6.317264070130428e-06,1.971437555716426e-05,1.3646568763903133e-08,247
0.01,0.32847027520684,0.7786278880384345,3.277520683976843e-05,0.7747216380384344,0.6198372299950312,285
0.01,0.30009791820691256,-0.573399073187224,1.9793206912347287e-05,-0.7747271981872242,0.6198372112890045,272
0.01,-0.26270815510987333,-0.8609013804748551,2.6219890126852734e-05,-0.7747295054748551,0.6198372225273774,290
0.01,-0.5923444164948073,-0.2041134691837987,-0.7746881664948074,2.71558162014319e-05,0.6198372418715588,297
0.001,-0.11648965814417012,0.5249460713185363,1.0341855830025854e-05,0.7746960713185366,0.6198372101451854,367
0.001,-0.8011630826875162,-0.31518362258908983,-0.7746630826875163,-5.8622589089542374e-05,0.6198373906347059,356
0.001,0.01091473554054656,0.6778074295130134,3.973554054653879e-05,0.7746824295130135,0.6198372795659677,197
0.001,-0.5976564364997523,0.428152005142584,-0.7746564364997525,0.7747770051425844,1.2396746164862043,419
0.001,-0.053870596272758586,-0.5673404059860969,4.4037272414633845e-06,-0.774715405986097,0.6198371953122477,375
0.001,-0.6737783454670561,-0.7869159585938599,-0.7746533454670561,-0.7746659585938599,1.2396745881863955,246
0.001,-0.9976182956068447,-0.23396208026388798,-0.7747432956068445,3.791973611222063e-05,0.6198372642476735,256
0.001,0.0783698992401356,0.647851257152025,-5.100759864473171e-06,0.7747262571520251,0.6198371989948059,278
0.001,0.40276496925116767,-0.6131307067641734,1.496925116730558e-05,-0.7747557067641736,0.6198372517969428,506
0.001,-0.3041136094028223,-0.06029569652371358,1.1390597177983182e-05,-4.569652371352634e-05,7.062408302616063e-08,388
0.001,0.456331304250164,0.24448844635208444,0.7747063042501642,-1.1553647915775369e-05,0.6198372017060927,408
0.001,0.15268103193203775,0.01042049760064212,5.603193203761235e-05,4.54976006421052e-05,1.6588704632169993e-07,277
0.001,0.7498685986643576,-0.6020603980713419,0.7747435986643577,-0.7746853980713421,1.2396744423789854,303
0.001,0.02728988292943657,0.7478819402460541,3.988292943654854e-05,0.7747569402460542,0.6198372984416478,166
0.001,0.2361459195857729,0.2862807349987986,2.0919585772701606e-05,3.073499879832826e-05,4.4014926370294916e-08,434
0.001,0.8232654345714554,0.06285896671753033,0.7747654345714553,-1.6033282469719965e-05,0.6198372801108412,249
0.001,-0.7647333486504007,-0.5246394675092592,-0.7747333486504007,-0.7747644675092594,1.2396744733599243,289
0.001,-0.014823167899724599,-0.9910656027653943,5.183210027545637e-05,-0.7746906027653941,0.6198372999299713,294
0.001,0.12378239386234302,0.17600685766175572,3.2393862342908154e-05,6.857661755568616e-06,3.49118085551936e-08,322
0.001,0.05404670297354808,-0.18803779444239632,4.670297354802868e-05,-3.779444239615428e-05,1.1493834217723986e-07,264
0.001,0.122414785533695,-0.9448151103857132,3.978553369489034e-05,-0.774690110385713,0.6198372655659719,305
0.001,-0.12808392977468475,0.5277860834791634,4.1070225315365905e-05,0.7746610834791636,0.6198373416128349,379
0.001,-0.45147658902091936,0.12984717841792115,-0.7747265890209196,-2.782158207896839e-05,0.6198372230358316,453
0.001,-0.8225925588603944,0.7517516745957833,-0.7747175588603944,0.7747516745957833,1.2396744298927636,198
0.001,-0.2349293721424961,-0.25980040761548673,-5.437214249588349e-05,-5.040761548650414e-05,1.7504649774124914e-07,307
0.001,0.9471491656245117,-0.225469268265289,0.7747741656245116,3.073173471118901e-05,0.6198373315030867,356
0.001,-0.26507802533197466,-0.09585247964177834,4.6974668025578296e-05,2.2520358221743875e-05,8.641376636475684e-08,367
0.001,0.7806971154784204,-0.22569965765820443,0.7746971154784204,5.034234179577082e-05,0.6198372861925998,280
0.001,0.89420346829078,0.9356701937316958,0.77470346829078,0.7746701937316957,1.2396744587783541,316
0.001,-0.6365856509731185,-0.47433008767427287,-0.7747106509731185,-0.774705087674273,1.2396743937081123,485
0.001,-0.2544757332234946,0.4469870268866363,2.4266776505636484e-05,0.7747370268866366,0.6198372276367419,347
0.001,-0.8998939058862443,-0.7772386957538935,-0.7747689058862443,-0.7747386957538934,1.2396744942802287,263
0.001,-0.2655015072297795,-0.022309636329706173,-1.5072297792555027e-06,-5.9636329706110785e-05,1.1331997562535889e-07,319
0.001,-0.4795193573137093,-0.7399666935609219,-0.7747693573137096,-0.774716693560922,1.2396744793139987,371
0.001,-0.21500833792285468,0.6067152477858853,-8.337922854488762e-06,0.7747152477858854,0.6198371969122451,278
0.001,-0.6181336697380901,0.7852588921423889,-0.7747586697380904,0.7747588921423888,1.2396745052778668,282
0.001,-0.6911827177755256,-0.8350807215789251,-0.7746827177755258,-0.774705721578925,1.2396744265012103,280
0.001,-0.4363828622090806,0.3205238499675549,-0.7747578622090809,2.384996755460918e-05,0.6198372683054654,409
0.001,-0.49368862188520213,0.07173705913458228,-0.7746886218852024,-1.2940865417785741e-05,0.6198372229450875,399
0.001,0.32200737763711595,0.807046009040582,7.377637115666899e-06,0.774671009040582,0.6198372588407401,398
0.001,-0.8601631991157364,0.6533516413719436,-0.7746631991157363,0.7747266413719437,1.2396744792462202,264
0.001,0.6484035677859601,-0.5358073944056807,0.7746535677859602,-0.7746823944056809,1.2396745446764672,418
0.001,-0.41009174756441036,-0.7444485884105638,3.325243559000157e-05,-0.7746985884105638,0.6198372390582407,343
0.001,-0.9831478672253071,-0.043869416380823756,-0.774772867225307,5.583619176321411e-06,0.6198372977333966,344
0.001,0.6013432717634086,0.8241625293724082,0.7747182717634088,0.7746625293724082,1.2396744779299012,338
0.001,0.490229332034974,-0.9022796169131155,0.7747293320349742,-0.7746546169131153,1.2396745117633243,393
0.001,-0.46049562757127527,0.07804612873644401,-0.7747456275712755,4.612873644394e-05,0.6198372904062133,400
0.001,0.682472502283584,0.9691876001823927,0.7747225022835841,0.7746876001823926,1.239674415506869,377
0.001,-0.28325045856502884,-0.28267216014851515,-4.58565028595365e-07,-4.716014851490586e-05,7.082698072480298e-08,292
0.001,0.5613018658655875,-0.5805532116021399,0.7746768658655876,-0.77467821160214,1.239674480438194,313
0.001,-0.9896051371872028,-0.4310386571613094,-0.7747301371872026,-0.7746636571613097,1.2396744805191875,479
0.001,-0.4148234977068088,-0.36684688078427463,-0.7746984977068091,2.8119215725690952e-05,0.619837229124039,371
