;hj_a;hj_w;rc_a;rc_w
335;3.141592652920026;7.234279978400414e-10;3.1415926529295253;7.156162583329874e-10
336;3.1415926529500946;7.044565051662185e-10;3.1415926529602176;6.962758168031748e-10
337;3.1415926529820535;6.839765940828308e-10;3.141592652992802;6.754314899961433e-10
338;3.141592653015902;6.619882645898784e-10;3.14159265302728;6.53083277911893e-10
339;3.141592653051641;6.38491516687363e-10;3.14159265306365;6.292311805504255e-10
340;3.14159265308927;6.134863503752813e-10;3.141592653101913;6.038751979117376e-10
341;3.1415926531287885;5.869727656536348e-10;3.141592653142069;5.770153299958306e-10
342;3.1415926531701976;5.589507625224237e-10;3.1415926531841176;5.48651576802705e-10
343;3.1415926532134963;5.294203409816478e-10;3.141592653228059;5.187839383323603e-10
344;3.1415926532586855;4.983815010313094e-10;3.1415926532738934;4.87412414584799e-10
345;3.1415926532932152;4.746719615469213e-10;3.1415926532934306;4.742817915063662e-10
346;3.14159265329576;4.733116572624212e-10;3.141592653296005;4.72854523526221e-10
347;3.14159265329842;4.716928364346906e-10;3.1415926532986957;4.711677056056077e-10
348;3.1415926533011946;4.698154990637293e-10;3.141592653301503;4.69221337744527e-10
349;3.141592653304085;4.676796451495377e-10;3.1415926533044263;4.670154199429784e-10
350;3.141592653307091;4.652852746921153e-10;3.1415926533074656;4.6454995220096186e-10
351;3.141592653310212;4.626323876914624e-10;3.1415926533106213;4.618249345184776e-10
352;3.141592653313448;4.5972098414757894e-10;3.1415926533138934;4.5884036689552554e-10
353;3.1415926533167995;4.565510640604649e-10;3.1415926533172813;4.5559624933210563e-10
354;3.1415926533202665;4.531226274301206e-10;3.1415926533207856;4.520925818282183e-10
355;3.1415926533238485;4.494356742565455e-10;3.1415926533244063;4.4832936438386284e-10
356;3.141592653327546;4.4549020453973987e-10;3.1415926533281433;4.4430659699903955e-10
357;3.1415926533313585;4.412862182797037e-10;3.1415926533319967;4.4002427967374853e-10
358;3.1415926533352865;4.3682371547643686e-10;3.141592653335966;4.354824124079898e-10
359;3.14159265333933;4.321026961299399e-10;3.1415926533400516;4.306809952017634e-10
360;3.1415926533434884;4.2712316024021204e-10;3.1415926533442535;4.25620028055069e-10
361;3.141592653347762;4.2188510780725355e-10;3.1415926533485714;4.2029951096790686e-10
362;3.141592653352151;4.1638853883106466e-10;3.141592653353006;4.147194439402768e-10
363;3.1415926533566556;4.106334533116451e-10;3.1415926533575567;4.088798269721791e-10
364;3.141592653361275;4.046198512489954e-10;3.1415926533622236;4.027806600636139e-10
365;3.14159265336601;3.983477326431148e-10;3.1415926533670064;3.9642194321458053e-10
366;3.1415926533708602;3.9181709749400366e-10;3.141592653371906;3.8980367642507934e-10
367;3.1415926533758256;3.850279458016619e-10;3.1415926533769216;3.8292585969511033e-10
368;3.1415926533809064;3.7798027756608963e-10;3.1415926533820535;3.757884930246736e-10
369;3.1415926533861027;3.706740927872873e-10;3.1415926533873013;3.6839157641376953e-10
370;3.141592653391414;3.6310939146525385e-10;3.141592653392666;3.6073510986239723e-10
371;3.1415926533968404;3.5528617359999e-10;3.1415926533981464;3.528190933705571e-10
372;3.1415926534023826;3.4720443919149545e-10;3.1415926534037433;3.4464352693824914e-10
373;3.1415926534080394;3.388641882397704e-10;3.141592653409456;3.3620841056547346e-10
374;3.141592653413812;3.302654207448154e-10;3.1415926534152856;3.2751374425223056e-10
375;3.1415926534197;3.2140813670662926e-10;3.141592653421231;3.185595279985192e-10
376;3.141592653425703;3.1229233612521257e-10;3.141592653427293;3.0934576180434014e-10
377;3.1415926534318213;3.029180190005653e-10;3.1415926534334706;2.9987244566969323e-10
378;3.141592653438055;2.932851853326875e-10;3.141592653439765;2.9013957959457855e-10
379;3.1415926534444036;2.8339383512157985e-10;3.1415926534461756;2.8014716357899676e-10
380;3.141592653450868;2.7324396836724094e-10;3.1415926534527023;2.6989519762294647e-10
381;3.1415926534574474;2.6283558506967143e-10;3.1415926534593455;2.5938368172642845e-10
382;3.141592653464142;2.521686852288714e-10;3.1415926534661045;2.486126158894426e-10
383;3.141592653470952;2.4124326884484085e-10;3.14159265347298;2.375820001119889e-10
384;3.1415926534778773;2.3005933591757973e-10;3.1415926534799716;2.2629183439406744e-10
385;3.141592653484918;2.1861688644708884e-10;3.1415926534870797;2.1474211873567903e-10
386;3.141592653492074;2.069159204333666e-10;3.141592653494304;2.0293285313682198e-10
387;3.141592653499345;1.9495643787641383e-10;3.1415926535016445;1.908640375974972e-10
388;3.1415926535067316;1.827384387762305e-10;3.141592653509101;1.785356721177045e-10
389;3.141592653514233;1.702619231328166e-10;3.1415926535166743;1.659477566974441e-10
390;3.14159265352185;1.5752689094617308e-10;3.1415926535243632;1.531002913367168e-10
391;3.1415926535295826;1.4453334221629806e-10;3.1415926535321685;1.399932760355208e-10
392;3.14159265353743;1.3128127694319254e-10;3.14159265354009;1.26626710793857e-10
393;3.141592653545393;1.1777069512685644e-10;3.1415926535481282;1.1300059561172543e-10
394;3.141592653553471;1.0400159676728978e-10;3.1415926535562826;9.911493048912603e-11
395;3.1415926535616645;8.997398186449357e-11;3.141592653564553;8.496971542605986e-11
396;3.1415926536838223;-6.263334423829287e-11;3.141592653683064;-6.164075870902796e-11
397;3.141592653682171;-6.171543967617223e-11;3.141592653681415;-6.07347790607261e-11
398;3.14159265368052;-6.079753511405159e-11;3.141592653679766;-5.982879941242424e-11
399;3.1415926536788694;-5.987963055193094e-11;3.1415926536781167;-5.892281976412239e-11
400;3.1415926536772183;-5.896172598981036e-11;3.141592653676468;-5.80168401158206e-11
401;3.141592653675567;-5.804382142768972e-11;3.141592653674819;-5.711086046751874e-11
402;3.141592653673916;-5.712591686556908e-11;3.14159265367317;-5.620488081921688e-11
403;3.141592653672265;-5.620801230344844e-11;3.1415926536715206;-5.529890117091503e-11
404;3.141592653670614;-5.529010774132778e-11;3.1415926536698717;-5.439292152261317e-11
405;3.141592653668963;-5.437220317920721e-11;3.141592653668223;-5.348694187431137e-11
406;3.141592653667312;-5.3454298617086566e-11;3.1415926536665735;-5.258096222600952e-11
407;3.141592653665661;-5.2536394054965925e-11;3.1415926536649246;-5.167498257770766e-11
408;3.1415926536640097;-5.161848949284527e-11;3.1415926536632757;-5.0769002929405805e-11
409;3.1415926536623586;-5.070058493072463e-11;3.1415926536616268;-4.9863023281103944e-11
410;3.141592653660708;-4.9782680368604054e-11;3.1415926536599774;-4.8957043632802155e-11
411;3.141592653659057;-4.886477580648341e-11;3.1415926536583285;-4.8051063984500295e-11
412;3.1415926536574057;-4.794687124436276e-11;3.1415926536566796;-4.714508433619844e-11
413;3.1415926536557546;-4.702896668224212e-11;3.1415926536550307;-4.623910468789658e-11
414;3.1415926536541035;-4.611106212012148e-11;3.1415926536533814;-4.533312503959472e-11
415;3.1415926536524528;-4.5193157558000895e-11;3.1415926536517325;-4.442714539129293e-11
416;3.1415926536508016;-4.427525299588025e-11;3.1415926536500836;-4.352116574299108e-11
417;3.1415926536491505;-4.3357348433759606e-11;3.141592653648434;-4.2615186094689217e-11
418;3.1415926536474994;-4.243944387163896e-11;3.1415926536467853;-4.1709206446387356e-11
419;3.1415926536458483;-4.152153930951832e-11;3.1415926536451364;-4.08032267980855e-11
420;3.141592653644197;-4.0603634747397735e-11;3.1415926536434875;-3.989724714978371e-11
421;3.1415926536425465;-3.9685730185277094e-11;3.141592653641838;-3.899126750148185e-11
422;3.1415926536408953;-3.8767825623156453e-11;3.1415926536401892;-3.808528785318e-11
423;3.1415926536392442;-3.7849921061035806e-11;3.1415926536385403;-3.7179308204878145e-11
424;3.141592653637593;-3.693201649891516e-11;3.1415926536368914;-3.6273328556576285e-11
425;3.141592653635942;-3.601411193679458e-11;3.141592653635242;-3.536734890827449e-11
426;3.1415926536342913;-3.509620737467394e-11;3.141592653633593;-3.446136925997263e-11
427;3.14159265363264;-3.4178302812553294e-11;3.1415926536319443;-3.3555389611670775e-11
428;3.141592653630989;-3.3260398250432647e-11;3.141592653630295;-3.264940996336892e-11
429;3.141592653629338;-3.2342493688312006e-11;3.141592653628646;-3.174343031506706e-11
430;3.141592653627687;-3.142458912619143e-11;3.141592653626997;-3.0837450666765265e-11
431;3.1415926536260357;-3.050668456407078e-11;3.1415926536253482;-2.993147101846341e-11
432;3.141592653624385;-2.9588780001950135e-11;3.141592653623699;-2.9025491370161554e-11
433;3.141592653622734;-2.8670875439829494e-11;3.14159265362205;-2.8119511721859697e-11
434;3.1415926536210828;-2.7752970877708853e-11;3.141592653620401;-2.7213532073557836e-11
435;3.1415926536194316;-2.683506631558827e-11;3.1415926536187517;-2.6307552425256047e-11
436;3.1415926536177805;-2.591716175346763e-11;3.141592653617103;-2.5401572776954187e-11
437;3.14159265361613;-2.4999257191346982e-11;3.141592653615454;-2.4495593128652333e-11
438;3.1415926536144787;-2.408135262922634e-11;3.141592653613805;-2.3589613480350476e-11
439;3.1415926536128276;-2.3163448067105693e-11;3.1415926536121557;-2.2683633832048615e-11
440;3.1415926536111765;-2.2245543504985117e-11;3.1415926536105068;-2.1777654183746823e-11
441;3.1415926536095253;-2.132763894286447e-11;3.141592653608858;-2.0871674535444966e-11
442;3.1415926536078747;-2.040973438074383e-11;3.141592653607209;-1.996569488714311e-11
443;3.1415926536062235;-1.9491829818623185e-11;3.1415926536055596;-1.905971523884125e-11
444;3.1415926536045724;-1.857392525650254e-11;3.1415926536039107;-1.8153735590539394e-11
445;3.1415926536029213;-1.765602069438196e-11;3.141592653602262;-1.7247755942237602e-11
446;3.14159265360127;-1.6738116132261317e-11;3.1415926536008785;-1.6483520592592207e-11
447;3.14159265360084;-1.6479456498842125e-11;3.1415926536008505;-1.6442415715692927e-11
448;3.141592653600812;-1.6438283604809517e-11;3.1415926536008225;-1.640131083879365e-11
449;3.1415926536007843;-1.6397110710776902e-11;3.141592653600795;-1.6360205961894372e-11
450;3.1415926536007563;-1.6355937816744294e-11;3.141592653600767;-1.63191010849951e-11
451;3.1415926536007284;-1.631476492271168e-11;3.141592653600739;-1.6277996208095818e-11
452;3.141592653600701;-1.627359202867907e-11;3.141592653600711;-1.623689133119654e-11
453;3.141592653600673;-1.6232419134646456e-11;3.1415926536006835;-1.6195786454297263e-11
454;3.141592653600645;-1.6191246240613844e-11;3.1415926536006555;-1.6154681577397983e-11
455;3.1415926536006173;-1.6150073346581236e-11;3.1415926536006276;-1.6113576700498706e-11
456;3.1415926536005894;-1.6108900452548624e-11;3.1415926536005996;-1.607247182359943e-11
457;3.141592653600562;-1.606772755851601e-11;3.141592653600572;-1.603136694670015e-11
458;3.141592653600534;-1.6026554664483398e-11;3.141592653600544;-1.599026206980087e-11
459;3.141592653600506;-1.5985381770450786e-11;3.141592653600516;-1.5949157192901593e-11
460;3.1415926536004783;-1.5944208876418178e-11;3.1415926536004886;-1.590805231600232e-11
461;3.1415926536004504;-1.5903035982385566e-11;3.1415926536004606;-1.5866947439103042e-11
462;3.1415926536004224;-1.586186308835295e-11;3.1415926536004326;-1.5825842562203762e-11
463;3.141592653600395;-1.582069019432034e-11;3.1415926536004046;-1.5784737685304484e-11
464;3.141592653600367;-1.5779517300287728e-11;3.141592653600377;-1.5743632808405207e-11
465;3.1415926536003393;-1.573834440625512e-11;3.141592653600349;-1.570252793150593e-11
466;3.1415926536003114;-1.5697171512222505e-11;3.141592653600321;-1.566142305460665e-11
467;3.1415926536002834;-1.5655998618189893e-11;3.141592653600293;-1.5620318177707372e-11
468;3.141592653600256;-1.5614825724157282e-11;3.1415926536002656;-1.5579213300808095e-11
469;3.141592653600228;-1.557365283012467e-11;3.1415926536002377;-1.5538108423908814e-11
470;3.1415926536002;-1.553247993609206e-11;3.1415926536002097;-1.549700354700954e-11
471;3.1415926536001724;-1.549130704205945e-11;3.141592653600182;-1.5455898670110263e-11
472;3.1415926536001444;-1.5450134148026835e-11;3.141592653600154;-1.5414793793210986e-11
473;3.141592653600117;-1.5408961253994224e-11;3.141592653600126;-1.5373688916311705e-11
474;3.141592653600089;-1.5367788359961612e-11;3.141592653600098;-1.5332584039412428e-11
475;3.141592653600061;-1.5326615465929004e-11;3.1415926536000707;-1.5291479162513154e-11
476;3.1415926536000334;-1.528544257189639e-11;3.1415926536000427;-1.5250374285613874e-11
477;3.1415926536000054;-1.524426967786378e-11;3.1415926536000147;-1.5209269408714596e-11
478;3.1415926535999774;-1.5203096783831166e-11;3.1415926535999867;-1.516816453181532e-11
479;3.14159265359995;-1.5161923889798554e-11;3.141592653599959;-1.512705965491604e-11
480;3.141592653599922;-1.5120750995765946e-11;3.1415926535999312;-1.5085954778016765e-11
481;3.141592653599894;-1.5079578101733334e-11;3.1415926535999033;-1.5044849901117484e-11
482;3.1415926535998664;-1.503840520770072e-11;3.1415926535998757;-1.5003745024218207e-11
483;3.1415926535998384;-1.4997232313668108e-11;3.1415926535998477;-1.496264014731893e-11
484;3.141592653599811;-1.4956059419635496e-11;3.1415926535998198;-1.492153527041965e-11
485;3.141592653599783;-1.4914886525602888e-11;3.141592653599792;-1.4880430393520375e-11
486;3.141592653599755;-1.4873713631570273e-11;3.1415926535997643;-1.4839325516621098e-11
487;3.1415926535997274;-1.483254073753766e-11;3.1415926535997363;-1.4798220639721818e-11
488;3.1415926535996994;-1.479136784350505e-11;3.1415926535997083;-1.475711576282254e-11
489;3.1415926535996714;-1.4750194949472438e-11;3.1415926535996803;-1.4716010885923263e-11
490;3.141592653599644;-1.4709022055439827e-11;3.141592653599653;-1.4674906009023986e-11
491;3.141592653599616;-1.4667849161407215e-11;3.141592653599625;-1.463380113212471e-11
492;3.1415926535995884;-1.4626676267374604e-11;3.141592653599597;-1.4592696255225428e-11
493;3.1415926535995604;-1.4585503373341992e-11;3.141592653599569;-1.455159137832615e-11
494;3.1415926535995324;-1.4544330479309379e-11;3.1415926535995413;-1.4510486501426872e-11
495;3.141592653599505;-1.450315758527677e-11;3.1415926535995133;-1.4469381624527598e-11
496;3.141592653599477;-1.4461984691244159e-11;3.1415926535994854;-1.4428276747628319e-11
497;3.141592653599449;-1.4420811797211546e-11;3.141592653599458;-1.438717187072904e-11
498;3.1415926535994214;-1.4379638903178934e-11;3.14159265359943;-1.4346066993829763e-11
499;3.1415926535993934;-1.4338466009146322e-11;3.141592653599402;-1.4304962116930484e-11
500;3.141592653599366;-1.4297293115113712e-11;3.141592653599374;-1.4263857240031208e-11
501;3.141592653599338;-1.42561202210811e-11;3.1415926535993464;-1.4222752363131931e-11
502;3.14159265359931;-1.4214947327048488e-11;3.1415926535993184;-1.4181647486232652e-11
503;3.1415926535992824;-1.4173774433015876e-11;3.1415926535992904;-1.4140542609333373e-11
504;3.1415926535992544;-1.4132601538983263e-11;3.1415926535992624;-1.4099437732434096e-11
505;3.1415926535992265;-1.4091428644950654e-11;3.141592653599235;-1.4058332855534819e-11
506;3.141592653599199;-1.4050255750918041e-11;3.141592653599207;-1.401722797863554e-11
507;3.141592653599171;-1.400908285688543e-11;3.141592653599179;-1.3976123101736263e-11
508;3.1415926535991434;-1.3967909962852818e-11;3.1415926535991514;-1.3935018224836984e-11
509;3.1415926535991154;-1.3926737068820205e-11;3.1415926535991234;-1.3893913347937705e-11
510;3.1415926535990875;-1.3885564174787595e-11;3.1415926535990955;-1.3852808471038431e-11
511;3.14159265359906;-1.3844391280754985e-11;3.1415926535990675;-1.3811703594139152e-11
512;3.141592653599032;-1.3803218386722372e-11;3.14159265359904;-1.3770598717239875e-11
513;3.141592653599004;-1.376204549268976e-11;3.141592653599012;-1.3729493840340596e-11
514;3.1415926535989764;-1.3720872598657148e-11;3.141592653598984;-1.3688388963441317e-11
515;3.1415926535989485;-1.3679699704624538e-11;3.141592653598956;-1.3647284086542042e-11
516;3.141592653598921;-1.3638526810591925e-11;3.1415926535989285;-1.3606179209642763e-11
517;3.141592653598893;-1.3597353916559315e-11;3.1415926535989005;-1.3565074332743484e-11
518;3.141592653598865;-1.3556181022526702e-11;3.1415926535988725;-1.3523969455844207e-11
519;3.1415926535988374;-1.3515008128494089e-11;3.141592653598845;-1.3482864578944928e-11
520;3.1415926535988095;-1.347383523446148e-11;3.141592653598817;-1.3441759702045654e-11
521;3.1415926535987815;-1.3432662340428869e-11;3.141592653598789;-1.3400654825146375e-11
522;3.141592653598754;-1.3391489446396256e-11;3.141592653598761;-1.3359549948247096e-11
523;3.141592653598726;-1.3350316552363642e-11;3.1415926535987335;-1.3318445071347819e-11
524;3.141592653598698;-1.3309143658331032e-11;3.1415926535987055;-1.327734019444854e-11
525;3.1415926535986705;-1.3267970764298422e-11;3.1415926535986776;-1.3236235317549266e-11
526;3.1415926535986425;-1.322679787026581e-11;3.1415926535986496;-1.3195130440649987e-11
527;3.141592653598615;-1.3185624976233198e-11;3.141592653598622;-1.3154025563750708e-11
528;3.141592653598587;-1.3144452082200586e-11;3.141592653598594;-1.311292068685143e-11
529;3.141592653598559;-1.3103279188167973e-11;3.141592653598566;-1.3071815809952152e-11
530;3.1415926535985315;-1.3062106294135364e-11;3.1415926535985386;-1.3030710933052875e-11
531;3.1415926535985035;-1.3020933400102751e-11;3.1415926535985106;-1.2989606056153597e-11
532;3.1415926535984755;-1.297976050607014e-11;3.1415926535984826;-1.2948501179254319e-11
533;3.141592653598448;-1.2938587612037528e-11;3.1415926535984546;-1.290739630235504e-11
534;3.14159265359842;-1.2897414718004915e-11;3.141592653598427;-1.2866291425455762e-11
535;3.1415926535983925;-1.2856241823972305e-11;3.141592653598399;-1.2825186548556487e-11
536;3.1415926535983645;-1.2815068929939695e-11;3.141592653598371;-1.2784081671657208e-11
537;3.1415926535983365;-1.2773896035907082e-11;3.141592653598343;-1.274297679475793e-11
538;3.141592653598309;-1.2732723141874468e-11;3.1415926535983156;-1.2701871917858652e-11
539;3.141592653598281;-1.2691550247841857e-11;3.1415926535982877;-1.2660767040959373e-11
540;3.141592653598253;-1.2650377353809248e-11;3.1415926535982597;-1.2619662164060097e-11
541;3.1415926535982255;-1.2609204459776635e-11;3.141592653598232;-1.2578557287160819e-11
542;3.1415926535981975;-1.2568031565744022e-11;3.141592653598204;-1.2537452410261541e-11
543;3.14159265359817;-1.2526858671711412e-11;3.141592653598176;-1.2496347533362262e-11
544;3.141592653598142;-1.2485685777678799e-11;3.141592653598148;-1.2455242656462984e-11
545;3.141592653598114;-1.2444512883646189e-11;3.1415926535981207;-1.241413777956371e-11
546;3.1415926535980865;-1.2403339989613577e-11;3.1415926535980927;-1.237303290266443e-11
547;3.1415926535980585;-1.2362167095580966e-11;3.1415926535980647;-1.2331928025765152e-11
548;3.1415926535980305;-1.2320994201548352e-11;3.1415926535980367;-1.2290823148865875e-11
549;3.141592653598003;-1.227982130751574e-11;3.141592653598009;-1.2249718271966596e-11
550;3.141592653597975;-1.2238648413483131e-11;3.1415926535979812;-1.2208613395067322e-11
551;3.1415926535979475;-1.219747551945052e-11;3.1415926535979533;-1.2167508518168043e-11
552;3.1415926535979195;-1.2156302625417906e-11;3.1415926535979257;-1.2126403641268764e-11
553;3.1415926535978915;-1.2115129731385294e-11;3.1415926535978977;-1.2085298764369487e-11
554;3.141592653597864;-1.2073956837352683e-11;3.1415926535978698;-1.2044193887470208e-11
555;3.141592653597836;-1.2032783943320074e-11;3.141592653597842;-1.200308901057093e-11
556;3.141592653597808;-1.1991611049287461e-11;3.1415926535978143;-1.1961984133671653e-11
557;3.1415926535977805;-1.195043815525485e-11;3.1415926535977863;-1.1920879256772374e-11
558;3.1415926535977525;-1.1909265261222236e-11;3.1415926535977583;-1.1879774379873096e-11
559;3.1415926535977245;-1.1868092367189625e-11;3.1415926535977303;-1.1838669502973818e-11
560;3.141592653597697;-1.1826919473157015e-11;3.141592653597703;-1.1797564626074543e-11
561;3.141592653597669;-1.1785746579124403e-11;3.141592653597675;-1.1756459749175265e-11
562;3.1415926535976415;-1.1744573685091792e-11;3.141592653597647;-1.1715354872275987e-11
563;3.1415926535976135;-1.1703400791059178e-11;3.141592653597619;-1.1674249995376708e-11
564;3.1415926535975855;-1.1662227897026567e-11;3.1415926535975913;-1.163314511847743e-11
565;3.141592653597558;-1.1621055002993959e-11;3.1415926535975633;-1.1592040241578153e-11
566;3.14159265359753;-1.1579882108961345e-11;3.1415926535975354;-1.1550935364678874e-11
567;3.141592653597502;-1.1538709214928732e-11;3.141592653597508;-1.1509830487779597e-11
568;3.1415926535974745;-1.149753632089612e-11;3.14159265359748;-1.1468725610880318e-11
569;3.1415926535974465;-1.1456363426863509e-11;3.141592653597452;-1.142762073398104e-11
570;3.141592653597419;-1.1415190532830899e-11;3.141592653597424;-1.1386515857081765e-11
571;3.141592653597391;-1.1374017638798286e-11;3.1415926535973964;-1.1345410980182486e-11
572;3.141592653597363;-1.1332844744765676e-11;3.1415926535973684;-1.130430610328321e-11
573;3.1415926535973355;-1.1291671850733063e-11;3.1415926535973404;-1.126320122638393e-11
574;3.1415926535973075;-1.125049895670045e-11;3.1415926535973124;-1.1222096349484651e-11
575;3.1415926535972796;-1.1209326062667841e-11;3.141592653597285;-1.1180991472585377e-11
576;3.141592653597252;-1.116815316863523e-11;3.141592653597257;-1.1139886595686099e-11
577;3.141592653597224;-1.1126980274602616e-11;3.141592653597229;-1.109878171878682e-11
578;3.1415926535971965;-1.1085807380570005e-11;3.1415926535972014;-1.1057676841887542e-11
579;3.1415926535971685;-1.1044634486537393e-11;3.1415926535971734;-1.1016571964988264e-11
580;3.1415926535971406;-1.1003461592504783e-11;3.1415926535971455;-1.0975467088088986e-11
581;3.141592653597113;-1.0962288698472171e-11;3.1415926535971175;-1.0934362211189709e-11
582;3.141592653597085;-1.0921115804439558e-11;3.14159265359709;-1.089325733429043e-11
583;3.141592653597057;-1.0879942910406947e-11;3.141592653597062;-1.0852152457391151e-11
584;3.1415926535970295;-1.0838770016374333e-11;3.141592653597034;-1.0811047580491874e-11
585;3.1415926535970016;-1.0797597122341725e-11;3.141592653597006;-1.0769942703592598e-11
586;3.141592653596974;-1.0756424228309112e-11;3.1415926535969785;-1.0728837826693321e-11
587;3.141592653596946;-1.07152513342765e-11;3.1415926535969505;-1.0687732949794042e-11
588;3.141592653596918;-1.0674078440243889e-11;3.1415926535969225;-1.0646628072894763e-11
589;3.1415926535968905;-1.0632905546211275e-11;3.141592653596895;-1.0605523195995486e-11
590;3.1415926535968626;-1.0591732652178665e-11;3.141592653596867;-1.0564418319096209e-11
591;3.1415926535968346;-1.0550559758146055e-11;3.141592653596839;-1.052331344219693e-11
592;3.141592653596807;-1.0509386864113442e-11;3.141592653596811;-1.0482208565297653e-11
593;3.141592653596779;-1.0468213970080829e-11;3.1415926535967835;-1.0441103688398374e-11
594;3.1415926535967515;-1.0427041076048219e-11;3.1415926535967555;-1.0399998811499095e-11
595;3.1415926535967236;-1.0385868182015609e-11;3.1415926535967276;-1.0358893934599821e-11
596;3.1415926535966956;-1.0344695287982996e-11;3.1415926535966996;-1.0317789057700542e-11
597;3.141592653596668;-1.0303522393950383e-11;3.141592653596672;-1.0276684180801265e-11
598;3.14159265359664;-1.0262349499917773e-11;3.141592653596644;-1.0235579303901986e-11
599;3.141592653596612;-1.022117660588516e-11;3.141592653596616;-1.0194474427002707e-11
600;3.1415926535965846;-1.0180003711852551e-11;3.1415926535965886;-1.0153369550103433e-11
601;3.1415926535965566;-1.013883081781994e-11;3.1415926535965606;-1.0112264673204154e-11
602;3.1415926535965286;-1.0097657923787326e-11;3.1415926535965326;-1.0071159796304876e-11
603;3.141592653596501;-1.0056485029754713e-11;3.1415926535965046;-1.0030054919405598e-11
604;3.141592653596473;-1.0015312135722103e-11;3.141592653596477;-9.98895004250632e-12
605;3.1415926535964456;-9.974139241689493e-12;3.141592653596449;-9.947845165607044e-12
606;3.1415926535964176;-9.93296634765688e-12;3.141592653596421;-9.906740288707765e-12
607;3.1415926535963896;-9.891793453624268e-12;3.141592653596393;-9.865635411808486e-12
608;3.141592653596362;-9.850620559591657e-12;3.1415926535963656;-9.824530534909209e-12
609;3.141592653596334;-9.809447665559043e-12;3.1415926535963377;-9.78342565800993e-12
610;3.141592653596306;-9.768274771526435e-12;3.1415926535963097;-9.742320781110654e-12
611;3.1415926535962786;-9.727101877493822e-12;3.141592653596282;-9.701215904211377e-12
612;3.1415926535962506;-9.68592898346121e-12;3.141592653596254;-9.660111027312098e-12
613;3.141592653596223;-9.644756089428597e-12;3.141592653596226;-9.61900615041282e-12
614;3.141592653596195;-9.603583195395985e-12;3.141592653596198;-9.577901273513542e-12
615;3.141592653596167;-9.562410301363375e-12;3.1415926535961707;-9.536796396614265e-12
616;3.1415926535961396;-9.521237407330765e-12;3.1415926535961427;-9.495691519714988e-12
617;3.1415926535961116;-9.480064513298152e-12;3.1415926535961147;-9.454586642815709e-12
618;3.1415926535960836;-9.438891619265539e-12;3.1415926535960867;-9.41348176591643e-12
619;3.141592653596056;-9.397718725232927e-12;3.141592653596059;-9.372376889017151e-12
620;3.141592653596028;-9.356545831200319e-12;3.1415926535960312;-9.331272012117877e-12
621;3.1415926535960006;-9.315372937167706e-12;3.1415926535960033;-9.290167135218598e-12
622;3.1415926535959726;-9.274200043135093e-12;3.1415926535959757;-9.24906225831932e-12
623;3.1415926535959446;-9.233027149102483e-12;3.1415926535959477;-9.207957381420042e-12
624;3.141592653595917;-9.19185425506987e-12;3.1415926535959198;-9.166852504520763e-12
625;3.141592653595889;-9.15068136103726e-12;3.141592653595892;-9.125747627621489e-12
626;3.141592653595861;-9.109508467004648e-12;3.1415926535958643;-9.08464275072221e-12
627;3.1415926535958336;-9.068335572972036e-12;3.1415926535958363;-9.043537873822933e-12
628;3.1415926535958056;-9.027162678939423e-12;3.1415926535958083;-9.002432996923654e-12
629;3.141592653595778;-8.98598978490681e-12;3.1415926535957803;-8.961328120024375e-12
630;3.14159265359575;-8.944816890874201e-12;3.141592653595753;-8.9202232431251e-12
631;3.141592653595722;-8.90364399684159e-12;3.141592653595725;-8.87911836622582e-12
632;3.1415926535956946;-8.862471102808977e-12;3.141592653595697;-8.838013489326542e-12
633;3.1415926535956666;-8.821298208776365e-12;3.141592653595669;-8.796908612427265e-12
634;3.1415926535956387;-8.780125314743753e-12;3.1415926535956413;-8.755803735527986e-12
635;3.141592653595611;-8.738952420711143e-12;3.1415926535956133;-8.714698858628712e-12
636;3.141592653595583;-8.697779526678532e-12;3.1415926535955854;-8.673593981729433e-12
637;3.1415926535955556;-8.656606632645919e-12;3.141592653595558;-8.632489104830154e-12
638;3.1415926535955276;-8.615433738613307e-12;3.14159265359553;-8.591384227930877e-12
639;3.1415926535954997;-8.574260844580695e-12;3.141592653595502;-8.550279351031598e-12
640;3.141592653595472;-8.533087950548085e-12;3.141592653595474;-8.50917447413232e-12
641;3.141592653595444;-8.49191505651547e-12;3.1415926535954464;-8.468069597233042e-12
642;3.141592653595416;-8.450742162482862e-12;3.1415926535954184;-8.426964720333764e-12
643;3.1415926535953886;-8.409569268450252e-12;3.1415926535953904;-8.38585984343449e-12
644;3.1415926535953607;-8.368396374417637e-12;3.1415926535953624;-8.344754966535208e-12
645;3.1415926535953327;-8.327223480385027e-12;3.141592653595335;-8.303650089635933e-12
646;3.141592653595305;-8.286050586352413e-12;3.141592653595307;-8.262545212736652e-12
647;3.141592653595277;-8.244877692319803e-12;3.141592653595279;-8.221440335837377e-12
648;3.1415926535952496;-8.203704798287194e-12;3.1415926535952514;-8.180335458938101e-12
649;3.1415926535952217;-8.16253190425458e-12;3.1415926535952234;-8.139230582038819e-12
650;3.1415926535951937;-8.12135901022197e-12;3.1415926535951955;-8.098125705139543e-12
651;3.141592653595166;-8.080186116189355e-12;3.1415926535951675;-8.057020828240263e-12
652;3.141592653595138;-8.039013222156745e-12;3.14159265359514;-8.015915951340987e-12
653;3.14159265359511;-7.997840328124136e-12;3.141592653595112;-7.974811074441711e-12
